Year,App.,Taxon,Class,Order,Family,Genus,Importer,Exporter,Origin,Importer reported quantity,Exporter reported quantity,Term,Unit,Purpose,Source
2020,II,Lophaetus occipitalis,Aves,Falconiformes,Accipitridae,Lophaetus,PL,ZA,,,1,trophies,,H,W
2020,II,Melierax canorus,Aves,Falconiformes,Accipitridae,Melierax,FR,ZA,,1,,bodies,Number of specimens,T,W
2020,II,Milvus migrans,Aves,Falconiformes,Accipitridae,Milvus,CA,ZA,,,1,skulls,,T,W
2020,II,Polemaetus bellicosus,Aves,Falconiformes,Accipitridae,Polemaetus,JP,ZA,,1,,bodies,Number of specimens,T,W
2020,II,Polemaetus bellicosus,Aves,Falconiformes,Accipitridae,Polemaetus,PL,ZA,,1,1,trophies,,H,W
2020,II,Alligator mississippiensis,Reptilia,Crocodylia,Alligatoridae,Alligator,AO,ZA,US,,7,leather products (small),,T,W
2020,II,Alligator mississippiensis,Reptilia,Crocodylia,Alligatoridae,Alligator,CH,ZA,US,149,,leather products (small),Number of specimens,T,W
2020,II,Alligator mississippiensis,Reptilia,Crocodylia,Alligatoridae,Alligator,CH,ZA,US,,243,leather products (small),,T,W
2020,II,Alligator mississippiensis,Reptilia,Crocodylia,Alligatoridae,Alligator,FR,ZA,US,2,,leather products (small),Number of specimens,T,W
2020,II,Alligator mississippiensis,Reptilia,Crocodylia,Alligatoridae,Alligator,FR,ZA,US,,2,leather products (small),,T,W
2020,II,Alligator mississippiensis,Reptilia,Crocodylia,Alligatoridae,Alligator,KR,ZA,US,26,,leather products (small),Number of specimens,T,W
2020,II,Alligator mississippiensis,Reptilia,Crocodylia,Alligatoridae,Alligator,KR,ZA,US,,13,leather products (small),,T,W
2020,II,Alligator mississippiensis,Reptilia,Crocodylia,Alligatoridae,Alligator,NG,ZA,US,,2,leather products (small),,T,W
2020,II,Alligator mississippiensis,Reptilia,Crocodylia,Alligatoridae,Alligator,SG,ZA,US,,1,leather products (small),,T,W
2020,II,Alligator mississippiensis,Reptilia,Crocodylia,Alligatoridae,Alligator,UG,ZA,US,,2,specimens,,M,W
2020,II,Alligator mississippiensis,Reptilia,Crocodylia,Alligatoridae,Alligator,US,ZA,US,1,,leather products (small),Number of specimens,T,W
2020,II,Alligator mississippiensis,Reptilia,Crocodylia,Alligatoridae,Alligator,US,ZA,US,,6,leather products (small),,T,W
2020,II,Caiman crocodilus yacare,Reptilia,Crocodylia,Alligatoridae,Caiman,IT,ZA,BO,26,28,leather products (small),,T,W
2020,II,Sarkidiornis melanotos,Aves,Anseriformes,Anatidae,Sarkidiornis,US,ZA,,,4,bodies,,H,W
2020,II,Ammotragus lervia,Mammalia,Artiodactyla,Bovidae,Ammotragus,AT,ZA,,1,,trophies,,H,W
2020,II,Ammotragus lervia,Mammalia,Artiodactyla,Bovidae,Ammotragus,CN,ZA,,,2,skulls,,P,W
2020,II,Ammotragus lervia,Mammalia,Artiodactyla,Bovidae,Ammotragus,DE,ZA,,1,1,trophies,,H,W
2020,II,Ammotragus lervia,Mammalia,Artiodactyla,Bovidae,Ammotragus,HR,ZA,,,1,trophies,,H,W
2020,II,Ammotragus lervia,Mammalia,Artiodactyla,Bovidae,Ammotragus,HU,ZA,,1,,trophies,,H,W
2020,II,Ammotragus lervia,Mammalia,Artiodactyla,Bovidae,Ammotragus,RU,ZA,,,2,trophies,,H,W
2020,II,Ammotragus lervia,Mammalia,Artiodactyla,Bovidae,Ammotragus,US,ZA,,8,,trophies,Number of specimens,H,W
2020,II,Cephalophus dorsalis,Mammalia,Artiodactyla,Bovidae,Cephalophus,AU,ZA,CM,,1,trophies,,H,W
2020,II,Damaliscus pygargus,Mammalia,Artiodactyla,Bovidae,Damaliscus,DK,ZA,,2,,trophies,,H,W
2020,II,Damaliscus pygargus,Mammalia,Artiodactyla,Bovidae,Damaliscus,ES,ZA,,1,,trophies,,H,W
2020,II,Damaliscus pygargus,Mammalia,Artiodactyla,Bovidae,Damaliscus,ML,ZA,,60,,unspecified,,,
2020,II,Damaliscus pygargus,Mammalia,Artiodactyla,Bovidae,Damaliscus,MX,ZA,,5,,trophies,Number of specimens,H,W
2020,II,Damaliscus pygargus,Mammalia,Artiodactyla,Bovidae,Damaliscus,RU,ZA,,,2,trophies,,H,W
2020,II,Damaliscus pygargus,Mammalia,Artiodactyla,Bovidae,Damaliscus,US,ZA,,,1,trophies,,P,W
2020,II,Damaliscus pygargus,Mammalia,Artiodactyla,Bovidae,Damaliscus,VN,ZA,,,6,live,,Z,W
2020,II,Damaliscus pygargus,Mammalia,Artiodactyla,Bovidae,Damaliscus,XX,ZA,,,12,live,,Z,W
2020,II,Damaliscus pygargus pygargus,Mammalia,Artiodactyla,Bovidae,Damaliscus,AE,ZA,,,1,trophies,,H,W
2020,II,Damaliscus pygargus pygargus,Mammalia,Artiodactyla,Bovidae,Damaliscus,AT,ZA,,1,2,trophies,,H,W
2020,II,Damaliscus pygargus pygargus,Mammalia,Artiodactyla,Bovidae,Damaliscus,AU,ZA,,,2,skins,,P,W
2020,II,Damaliscus pygargus pygargus,Mammalia,Artiodactyla,Bovidae,Damaliscus,AU,ZA,,3,,trophies,Number of specimens,H,W
2020,II,Damaliscus pygargus pygargus,Mammalia,Artiodactyla,Bovidae,Damaliscus,AU,ZA,,,3,trophies,,H,W
2020,II,Damaliscus pygargus pygargus,Mammalia,Artiodactyla,Bovidae,Damaliscus,CN,ZA,,5,,bodies,Number of specimens,E,W
2020,II,Damaliscus pygargus pygargus,Mammalia,Artiodactyla,Bovidae,Damaliscus,CN,ZA,,,3,trophies,,E,W
2020,II,Damaliscus pygargus pygargus,Mammalia,Artiodactyla,Bovidae,Damaliscus,CZ,ZA,,1,,trophies,,H,W
2020,II,Damaliscus pygargus pygargus,Mammalia,Artiodactyla,Bovidae,Damaliscus,DE,ZA,,1,1,trophies,,H,W
2020,II,Damaliscus pygargus pygargus,Mammalia,Artiodactyla,Bovidae,Damaliscus,DK,ZA,,4,6,trophies,,H,W
2020,II,Damaliscus pygargus pygargus,Mammalia,Artiodactyla,Bovidae,Damaliscus,EC,ZA,,,1,trophies,,H,W
2020,II,Damaliscus pygargus pygargus,Mammalia,Artiodactyla,Bovidae,Damaliscus,ES,ZA,,6,6,trophies,,H,W
2020,II,Damaliscus pygargus pygargus,Mammalia,Artiodactyla,Bovidae,Damaliscus,HU,ZA,,2,5,trophies,,H,W
2020,II,Damaliscus pygargus pygargus,Mammalia,Artiodactyla,Bovidae,Damaliscus,IN,ZA,,,1,trophies,,H,W
2020,II,Damaliscus pygargus pygargus,Mammalia,Artiodactyla,Bovidae,Damaliscus,MX,ZA,,2,,horns,Number of specimens,H,W
2020,II,Damaliscus pygargus pygargus,Mammalia,Artiodactyla,Bovidae,Damaliscus,MX,ZA,,1,,skins,Number of specimens,H,W
2020,II,Damaliscus pygargus pygargus,Mammalia,Artiodactyla,Bovidae,Damaliscus,MX,ZA,,6,,trophies,Number of specimens,H,W
2020,II,Damaliscus pygargus pygargus,Mammalia,Artiodactyla,Bovidae,Damaliscus,MX,ZA,,,3,trophies,,H,W
2020,II,Damaliscus pygargus pygargus,Mammalia,Artiodactyla,Bovidae,Damaliscus,MZ,ZA,,,1,trophies,,H,W
2020,II,Damaliscus pygargus pygargus,Mammalia,Artiodactyla,Bovidae,Damaliscus,NG,ZA,,,1,trophies,,H,W
2020,II,Damaliscus pygargus pygargus,Mammalia,Artiodactyla,Bovidae,Damaliscus,NO,ZA,,4,,trophies,Number of specimens,H,W
2020,II,Damaliscus pygargus pygargus,Mammalia,Artiodactyla,Bovidae,Damaliscus,NO,ZA,,,2,trophies,,H,W
2020,II,Damaliscus pygargus pygargus,Mammalia,Artiodactyla,Bovidae,Damaliscus,PL,ZA,,,1,trophies,,H,W
2020,II,Damaliscus pygargus pygargus,Mammalia,Artiodactyla,Bovidae,Damaliscus,RO,ZA,,,1,trophies,,H,W
2020,II,Damaliscus pygargus pygargus,Mammalia,Artiodactyla,Bovidae,Damaliscus,RU,ZA,,,2,trophies,,H,W
2020,II,Damaliscus pygargus pygargus,Mammalia,Artiodactyla,Bovidae,Damaliscus,SE,ZA,,3,2,trophies,,H,W
2020,II,Damaliscus pygargus pygargus,Mammalia,Artiodactyla,Bovidae,Damaliscus,SK,ZA,,1,,trophies,,H,W
2020,II,Damaliscus pygargus pygargus,Mammalia,Artiodactyla,Bovidae,Damaliscus,US,ZA,,,10,trophies,,H,W
2020,II,Kobus leche,Mammalia,Artiodactyla,Bovidae,Kobus,AR,ZA,,1,,trophies,Number of specimens,H,W
2020,II,Kobus leche,Mammalia,Artiodactyla,Bovidae,Kobus,AT,ZA,,4,1,trophies,,H,W
2020,II,Kobus leche,Mammalia,Artiodactyla,Bovidae,Kobus,DE,ZA,,3,,skins,,H,W
2020,II,Kobus leche,Mammalia,Artiodactyla,Bovidae,Kobus,DE,ZA,,2,,skulls,,H,W
2020,II,Kobus leche,Mammalia,Artiodactyla,Bovidae,Kobus,DE,ZA,,1,,trophies,,H,W
2020,II,Kobus leche,Mammalia,Artiodactyla,Bovidae,Kobus,DK,ZA,,3,,trophies,,H,W
2020,II,Kobus leche,Mammalia,Artiodactyla,Bovidae,Kobus,FI,ZA,,2,,trophies,,H,W
2020,II,Kobus leche,Mammalia,Artiodactyla,Bovidae,Kobus,HU,ZA,,1,,trophies,,H,W
2020,II,Kobus leche,Mammalia,Artiodactyla,Bovidae,Kobus,IS,ZA,,1,,trophies,,H,W
2020,II,Kobus leche,Mammalia,Artiodactyla,Bovidae,Kobus,NP,ZA,ZM,,4,trophies,,H,W
2020,II,Kobus leche,Mammalia,Artiodactyla,Bovidae,Kobus,SE,ZA,,1,,trophies,,H,W
2020,II,Kobus leche,Mammalia,Artiodactyla,Bovidae,Kobus,UA,ZA,,,2,trophies,,H,W
2020,II,Kobus leche,Mammalia,Artiodactyla,Bovidae,Kobus,US,ZA,NA,,1,trophies,,H,W
2020,II,Kobus leche,Mammalia,Artiodactyla,Bovidae,Kobus,US,ZA,ZM,,1,trophies,,H,W
2020,II,Kobus leche,Mammalia,Artiodactyla,Bovidae,Kobus,US,ZA,,2,,horns,Number of specimens,H,W
2020,II,Kobus leche,Mammalia,Artiodactyla,Bovidae,Kobus,US,ZA,,1,,skins,Number of specimens,H,W
2020,II,Kobus leche,Mammalia,Artiodactyla,Bovidae,Kobus,US,ZA,,1,,skulls,Number of specimens,H,W
2020,II,Kobus leche,Mammalia,Artiodactyla,Bovidae,Kobus,US,ZA,,159,,trophies,Number of specimens,H,W
2020,II,Kobus leche,Mammalia,Artiodactyla,Bovidae,Kobus,US,ZA,,2,,trophies,Number of specimens,P,W
2020,II,Kobus leche,Mammalia,Artiodactyla,Bovidae,Kobus,US,ZA,,,3,trophies,,H,W
2020,II,Kobus leche,Mammalia,Artiodactyla,Bovidae,Kobus,US,ZA,,,1,trophies,,T,W
2020,II,Philantomba monticola,Mammalia,Artiodactyla,Bovidae,Philantomba,AT,ZA,,2,,trophies,,H,W
2020,II,Philantomba monticola,Mammalia,Artiodactyla,Bovidae,Philantomba,AU,ZA,CM,,1,trophies,,H,W
2020,II,Philantomba monticola,Mammalia,Artiodactyla,Bovidae,Philantomba,AU,ZA,,1,,trophies,Number of specimens,H,W
2020,II,Philantomba monticola,Mammalia,Artiodactyla,Bovidae,Philantomba,CA,ZA,,,1,trophies,,H,W
2020,II,Philantomba monticola,Mammalia,Artiodactyla,Bovidae,Philantomba,CN,ZA,,3,,skins,Number of specimens,T,W
2020,II,Philantomba monticola,Mammalia,Artiodactyla,Bovidae,Philantomba,CN,ZA,,,4,skins,,T,W
2020,II,Philantomba monticola,Mammalia,Artiodactyla,Bovidae,Philantomba,DE,ZA,,1,2,trophies,,H,W
2020,II,Philantomba monticola,Mammalia,Artiodactyla,Bovidae,Philantomba,DK,ZA,,5,1,trophies,,H,W
2020,II,Philantomba monticola,Mammalia,Artiodactyla,Bovidae,Philantomba,ES,ZA,,7,3,trophies,,H,W
2020,II,Philantomba monticola,Mammalia,Artiodactyla,Bovidae,Philantomba,FI,ZA,,1,,trophies,,H,W
2020,II,Philantomba monticola,Mammalia,Artiodactyla,Bovidae,Philantomba,MX,ZA,MZ,5,,trophies,Number of specimens,H,W
2020,II,Philantomba monticola,Mammalia,Artiodactyla,Bovidae,Philantomba,MX,ZA,MZ,,10,trophies,,H,W
2020,II,Philantomba monticola,Mammalia,Artiodactyla,Bovidae,Philantomba,MX,ZA,,5,,trophies,Number of specimens,H,W
2020,II,Philantomba monticola,Mammalia,Artiodactyla,Bovidae,Philantomba,MX,ZA,,,1,trophies,,H,W
2020,II,Philantomba monticola,Mammalia,Artiodactyla,Bovidae,Philantomba,MZ,ZA,,,1,trophies,,H,W
2020,II,Philantomba monticola,Mammalia,Artiodactyla,Bovidae,Philantomba,NO,ZA,,3,,bodies,Number of specimens,H,W
2020,II,Philantomba monticola,Mammalia,Artiodactyla,Bovidae,Philantomba,NO,ZA,,1,,trophies,Number of specimens,H,W
2020,II,Philantomba monticola,Mammalia,Artiodactyla,Bovidae,Philantomba,NO,ZA,,,1,trophies,,H,W
2020,II,Philantomba monticola,Mammalia,Artiodactyla,Bovidae,Philantomba,RU,ZA,,,2,trophies,,H,W
2020,II,Philantomba monticola,Mammalia,Artiodactyla,Bovidae,Philantomba,SE,ZA,,,1,trophies,,H,W
2020,II,Philantomba monticola,Mammalia,Artiodactyla,Bovidae,Philantomba,US,ZA,MZ,7,,trophies,Number of specimens,H,W
2020,II,Philantomba monticola,Mammalia,Artiodactyla,Bovidae,Philantomba,US,ZA,MZ,,4,trophies,,H,W
2020,II,Philantomba monticola,Mammalia,Artiodactyla,Bovidae,Philantomba,US,ZA,,,1,bodies,,H,
2020,II,Philantomba monticola,Mammalia,Artiodactyla,Bovidae,Philantomba,US,ZA,,1,,skins,Number of specimens,P,W
2020,II,Philantomba monticola,Mammalia,Artiodactyla,Bovidae,Philantomba,US,ZA,,26,,trophies,Number of specimens,H,W
2020,II,Philantomba monticola,Mammalia,Artiodactyla,Bovidae,Philantomba,US,ZA,,,20,trophies,,H,W
2020,II,Philantomba monticola,Mammalia,Artiodactyla,Bovidae,Philantomba,US,ZA,,,6,trophies,,P,W
2020,II,Cereus jamacaru,,Caryophyllales,Cactaceae,Cereus,CH,ZA,XX,,2,specimens,,S,W
2020,II,Harrisia eriophora,,Caryophyllales,Cactaceae,Harrisia,US,ZA,XX,1,,skins,Number of specimens,H,W
2020,II,Lycalopex griseus,Mammalia,Carnivora,Canidae,Lycalopex,IT,ZA,AR,1,1,leather products (small),,T,W
2020,II,Caryophyllia spp.,Anthozoa,Scleractinia,Caryophylliidae,Caryophyllia,BR,ZA,,,5,specimens,,S,U
2020,II,Caryophyllia stellula,Anthozoa,Scleractinia,Caryophylliidae,Caryophyllia,BR,ZA,,,7,specimens,,S,U
2020,II,Caryophylliidae spp.,Anthozoa,Scleractinia,Caryophylliidae,,BR,ZA,,,11,specimens,,S,U
2020,II,Desmophyllum dianthus,Anthozoa,Scleractinia,Caryophylliidae,Desmophyllum,BR,ZA,,,11,specimens,,S,U
2020,II,Heterocyathus spp.,Anthozoa,Scleractinia,Caryophylliidae,Heterocyathus,BR,ZA,,,1,specimens,,S,U
2020,II,Lophelia pertusa,Anthozoa,Scleractinia,Caryophylliidae,Lophelia,BR,ZA,,,13,specimens,,S,U
2020,II,Solenosmilia variabilis,Anthozoa,Scleractinia,Caryophylliidae,Solenosmilia,BR,ZA,,,1,specimens,,S,U
2020,II,Stephanocyathus spp.,Anthozoa,Scleractinia,Caryophylliidae,Stephanocyathus,BR,ZA,,,2,specimens,,S,U
2020,II,Trochocyathus spp.,Anthozoa,Scleractinia,Caryophylliidae,Trochocyathus,BR,ZA,,,9,specimens,,S,U
2020,II,Chlorocebus spp.,Mammalia,Primates,Cercopithecidae,Chlorocebus,AT,ZA,,1,,skulls,,H,W
2020,II,Chlorocebus spp.,Mammalia,Primates,Cercopithecidae,Chlorocebus,AT,ZA,,1,,trophies,,H,W
2020,II,Chlorocebus spp.,Mammalia,Primates,Cercopithecidae,Chlorocebus,AT,ZA,,1,,trophies,,P,W
2020,II,Chlorocebus aethiops,Mammalia,Primates,Cercopithecidae,Chlorocebus,BE,ZA,XX,30,,skulls,Number of specimens,T,W
2020,II,Chlorocebus aethiops,Mammalia,Primates,Cercopithecidae,Chlorocebus,US,ZA,XX,,3,trophies,,H,W
2020,II,Chlorocebus pygerythrus,Mammalia,Primates,Cercopithecidae,Chlorocebus,AT,ZA,,,1,trophies,,P,W
2020,II,Chlorocebus pygerythrus,Mammalia,Primates,Cercopithecidae,Chlorocebus,AU,ZA,,,2,skins,,H,W
2020,II,Chlorocebus pygerythrus,Mammalia,Primates,Cercopithecidae,Chlorocebus,AU,ZA,,,6,skins,,P,W
2020,II,Chlorocebus pygerythrus,Mammalia,Primates,Cercopithecidae,Chlorocebus,AU,ZA,,,4,skulls,,P,W
2020,II,Chlorocebus pygerythrus,Mammalia,Primates,Cercopithecidae,Chlorocebus,AU,ZA,,6,,trophies,Number of specimens,H,W
2020,II,Chlorocebus pygerythrus,Mammalia,Primates,Cercopithecidae,Chlorocebus,AU,ZA,,,11,trophies,,H,W
2020,II,Chlorocebus pygerythrus,Mammalia,Primates,Cercopithecidae,Chlorocebus,AU,ZA,,,3,trophies,,P,W
2020,II,Chlorocebus pygerythrus,Mammalia,Primates,Cercopithecidae,Chlorocebus,BE,ZA,,3,,bodies,Number of specimens,T,W
2020,II,Chlorocebus pygerythrus,Mammalia,Primates,Cercopithecidae,Chlorocebus,BE,ZA,,2,,skulls,Number of specimens,H,W
2020,II,Chlorocebus pygerythrus,Mammalia,Primates,Cercopithecidae,Chlorocebus,BE,ZA,,25,,skulls,Number of specimens,T,W
2020,II,Chlorocebus pygerythrus,Mammalia,Primates,Cercopithecidae,Chlorocebus,BE,ZA,,,55,skulls,,T,W
2020,II,Chlorocebus pygerythrus,Mammalia,Primates,Cercopithecidae,Chlorocebus,BE,ZA,,1,,trophies,Number of specimens,H,W
2020,II,Chlorocebus pygerythrus,Mammalia,Primates,Cercopithecidae,Chlorocebus,BE,ZA,,,1,trophies,,H,W
2020,II,Chlorocebus pygerythrus,Mammalia,Primates,Cercopithecidae,Chlorocebus,BE,ZA,,,3,trophies,,T,W
2020,II,Chlorocebus pygerythrus,Mammalia,Primates,Cercopithecidae,Chlorocebus,BG,ZA,,1,1,trophies,,H,W
2020,II,Chlorocebus pygerythrus,Mammalia,Primates,Cercopithecidae,Chlorocebus,CA,ZA,,,1,bodies,,H,W
2020,II,Chlorocebus pygerythrus,Mammalia,Primates,Cercopithecidae,Chlorocebus,CA,ZA,,,26,skulls,,T,W
2020,II,Chlorocebus pygerythrus,Mammalia,Primates,Cercopithecidae,Chlorocebus,CA,ZA,,,7,trophies,,H,W
2020,II,Chlorocebus pygerythrus,Mammalia,Primates,Cercopithecidae,Chlorocebus,CN,ZA,,9,,bodies,Number of specimens,E,W
2020,II,Chlorocebus pygerythrus,Mammalia,Primates,Cercopithecidae,Chlorocebus,CZ,ZA,,1,,skins,,H,W
2020,II,Chlorocebus pygerythrus,Mammalia,Primates,Cercopithecidae,Chlorocebus,DE,ZA,,3,,skulls,,H,W
2020,II,Chlorocebus pygerythrus,Mammalia,Primates,Cercopithecidae,Chlorocebus,DE,ZA,,25,25,skulls,,T,W
2020,II,Chlorocebus pygerythrus,Mammalia,Primates,Cercopithecidae,Chlorocebus,DE,ZA,,2,,specimens,,S,W
2020,II,Chlorocebus pygerythrus,Mammalia,Primates,Cercopithecidae,Chlorocebus,DE,ZA,,3,3,trophies,,H,W
2020,II,Chlorocebus pygerythrus,Mammalia,Primates,Cercopithecidae,Chlorocebus,DK,ZA,,,4,bodies,,H,W
2020,II,Chlorocebus pygerythrus,Mammalia,Primates,Cercopithecidae,Chlorocebus,DK,ZA,,,1,skulls,,H,W
2020,II,Chlorocebus pygerythrus,Mammalia,Primates,Cercopithecidae,Chlorocebus,DK,ZA,,10,6,trophies,,H,W
2020,II,Chlorocebus pygerythrus,Mammalia,Primates,Cercopithecidae,Chlorocebus,ES,ZA,,,1,skulls,,H,W
2020,II,Chlorocebus pygerythrus,Mammalia,Primates,Cercopithecidae,Chlorocebus,ES,ZA,,,2,skulls,,P,W
2020,II,Chlorocebus pygerythrus,Mammalia,Primates,Cercopithecidae,Chlorocebus,ES,ZA,,14,6,trophies,,H,W
2020,II,Chlorocebus pygerythrus,Mammalia,Primates,Cercopithecidae,Chlorocebus,FI,ZA,,1,1,trophies,,H,W
2020,II,Chlorocebus pygerythrus,Mammalia,Primates,Cercopithecidae,Chlorocebus,FR,ZA,,,2,bodies,,H,W
2020,II,Chlorocebus pygerythrus,Mammalia,Primates,Cercopithecidae,Chlorocebus,FR,ZA,,,1,skins,,H,W
2020,II,Chlorocebus pygerythrus,Mammalia,Primates,Cercopithecidae,Chlorocebus,FR,ZA,,,2,skulls,,P,W
2020,II,Chlorocebus pygerythrus,Mammalia,Primates,Cercopithecidae,Chlorocebus,FR,ZA,,,6,skulls,,T,W
2020,II,Chlorocebus pygerythrus,Mammalia,Primates,Cercopithecidae,Chlorocebus,FR,ZA,,,4,trophies,,H,W
2020,II,Chlorocebus pygerythrus,Mammalia,Primates,Cercopithecidae,Chlorocebus,GB,ZA,ZW,,3,trophies,,H,W
2020,II,Chlorocebus pygerythrus,Mammalia,Primates,Cercopithecidae,Chlorocebus,GB,ZA,,,1,bodies,,H,W
2020,II,Chlorocebus pygerythrus,Mammalia,Primates,Cercopithecidae,Chlorocebus,GB,ZA,,,5,trophies,,H,W
2020,II,Chlorocebus pygerythrus,Mammalia,Primates,Cercopithecidae,Chlorocebus,HU,ZA,,2,3,trophies,,H,W
2020,II,Chlorocebus pygerythrus,Mammalia,Primates,Cercopithecidae,Chlorocebus,NO,ZA,,1,,bodies,Number of specimens,H,W
2020,II,Chlorocebus pygerythrus,Mammalia,Primates,Cercopithecidae,Chlorocebus,NO,ZA,,,1,trophies,,H,W
2020,II,Chlorocebus pygerythrus,Mammalia,Primates,Cercopithecidae,Chlorocebus,PL,ZA,,5,4,trophies,,H,W
2020,II,Chlorocebus pygerythrus,Mammalia,Primates,Cercopithecidae,Chlorocebus,RU,ZA,,,3,trophies,,H,W
2020,II,Chlorocebus pygerythrus,Mammalia,Primates,Cercopithecidae,Chlorocebus,SE,ZA,,1,3,bodies,,H,W
2020,II,Chlorocebus pygerythrus,Mammalia,Primates,Cercopithecidae,Chlorocebus,SE,ZA,,,1,skulls,,H,W
2020,II,Chlorocebus pygerythrus,Mammalia,Primates,Cercopithecidae,Chlorocebus,SE,ZA,,,1,trophies,,H,W
2020,II,Chlorocebus pygerythrus,Mammalia,Primates,Cercopithecidae,Chlorocebus,SE,ZA,,,4,trophies,,P,W
2020,II,Chlorocebus pygerythrus,Mammalia,Primates,Cercopithecidae,Chlorocebus,SK,ZA,,,1,trophies,,H,W
2020,II,Chlorocebus pygerythrus,Mammalia,Primates,Cercopithecidae,Chlorocebus,UA,ZA,ZW,,1,trophies,,H,W
2020,II,Chlorocebus pygerythrus,Mammalia,Primates,Cercopithecidae,Chlorocebus,US,ZA,,3,,bodies,Number of specimens,T,W
2020,II,Chlorocebus pygerythrus,Mammalia,Primates,Cercopithecidae,Chlorocebus,US,ZA,,,13,bodies,,H,W
2020,II,Chlorocebus pygerythrus,Mammalia,Primates,Cercopithecidae,Chlorocebus,US,ZA,,25,,feet,Number of specimens,T,W
2020,II,Chlorocebus pygerythrus,Mammalia,Primates,Cercopithecidae,Chlorocebus,US,ZA,,5,,skulls,Number of specimens,H,W
2020,II,Chlorocebus pygerythrus,Mammalia,Primates,Cercopithecidae,Chlorocebus,US,ZA,,274,,skulls,Number of specimens,T,W
2020,II,Chlorocebus pygerythrus,Mammalia,Primates,Cercopithecidae,Chlorocebus,US,ZA,,,7,skulls,,H,W
2020,II,Chlorocebus pygerythrus,Mammalia,Primates,Cercopithecidae,Chlorocebus,US,ZA,,,3,skulls,,P,W
2020,II,Chlorocebus pygerythrus,Mammalia,Primates,Cercopithecidae,Chlorocebus,US,ZA,,,368,skulls,,T,W
2020,II,Chlorocebus pygerythrus,Mammalia,Primates,Cercopithecidae,Chlorocebus,US,ZA,,126,,trophies,Number of specimens,H,W
2020,II,Chlorocebus pygerythrus,Mammalia,Primates,Cercopithecidae,Chlorocebus,US,ZA,,3,,trophies,Number of specimens,P,W
2020,II,Chlorocebus pygerythrus,Mammalia,Primates,Cercopithecidae,Chlorocebus,US,ZA,,20,,trophies,Number of specimens,T,W
2020,II,Chlorocebus pygerythrus,Mammalia,Primates,Cercopithecidae,Chlorocebus,US,ZA,,,87,trophies,,H,W
2020,II,Chlorocebus pygerythrus,Mammalia,Primates,Cercopithecidae,Chlorocebus,US,ZA,,,5,trophies,,P,W
2020,II,Chlorocebus pygerythrus,Mammalia,Primates,Cercopithecidae,Chlorocebus,US,ZA,,,37,trophies,,T,W
2020,II,Colobus guereza,Mammalia,Primates,Cercopithecidae,Colobus,US,ZA,XX,,2,trophies,,H,W
2020,II,Papio anubis,Mammalia,Primates,Cercopithecidae,Papio,US,ZA,TZ,1,,trophies,Number of specimens,H,W
2020,II,Papio cynocephalus,Mammalia,Primates,Cercopithecidae,Papio,AU,ZA,ZM,1,,skulls,Number of specimens,H,W
2020,II,Papio cynocephalus,Mammalia,Primates,Cercopithecidae,Papio,AU,ZA,ZM,,2,trophies,,H,W
2020,II,Papio cynocephalus,Mammalia,Primates,Cercopithecidae,Papio,CH,ZA,TZ,,1,trophies,,H,W
2020,II,Papio cynocephalus,Mammalia,Primates,Cercopithecidae,Papio,DE,ZA,MZ,2,,skulls,,H,W
2020,II,Papio cynocephalus,Mammalia,Primates,Cercopithecidae,Papio,RO,ZA,MZ,,1,trophies,,H,W
2020,II,Papio cynocephalus,Mammalia,Primates,Cercopithecidae,Papio,RU,ZA,MZ,,1,trophies,,H,W
2020,II,Papio cynocephalus,Mammalia,Primates,Cercopithecidae,Papio,SK,ZA,MZ,1,1,trophies,,H,W
2020,II,Papio cynocephalus,Mammalia,Primates,Cercopithecidae,Papio,US,ZA,MZ,,1,skulls,,H,W
2020,II,Papio cynocephalus,Mammalia,Primates,Cercopithecidae,Papio,US,ZA,MZ,3,,trophies,Number of specimens,H,W
2020,II,Papio cynocephalus,Mammalia,Primates,Cercopithecidae,Papio,US,ZA,MZ,,6,trophies,,H,W
2020,II,Papio cynocephalus,Mammalia,Primates,Cercopithecidae,Papio,US,ZA,TZ,,1,trophies,,H,W
2020,II,Papio cynocephalus,Mammalia,Primates,Cercopithecidae,Papio,US,ZA,XX,,1,trophies,,H,W
2020,II,Papio cynocephalus,Mammalia,Primates,Cercopithecidae,Papio,US,ZA,ZM,1,,trophies,Number of specimens,H,W
2020,II,Papio cynocephalus,Mammalia,Primates,Cercopithecidae,Papio,US,ZA,,1,,skins,Number of specimens,P,W
2020,II,Papio cynocephalus,Mammalia,Primates,Cercopithecidae,Papio,US,ZA,,2,,trophies,Number of specimens,H,W
2020,II,Papio cynocephalus,Mammalia,Primates,Cercopithecidae,Papio,XX,ZA,XX,,1,trophies,,T,W
2020,II,Papio cynocephalus,Mammalia,Primates,Cercopithecidae,Papio,ZM,ZA,XX,,1,trophies,,H,W
2020,II,Papio hamadryas,Mammalia,Primates,Cercopithecidae,Papio,DE,ZA,,1,,skulls,,H,W
2020,II,Papio hamadryas,Mammalia,Primates,Cercopithecidae,Papio,ES,ZA,XX,,2,trophies,,H,W
2020,II,Papio ursinus,Mammalia,Primates,Cercopithecidae,Papio,AR,ZA,,,1,trophies,,H,W
2020,II,Papio ursinus,Mammalia,Primates,Cercopithecidae,Papio,AT,ZA,,1,,skulls,,H,W
